date_clean,state,positive,negative,death,recovered,positiveIncrease,negativeIncrease,deathIncrease,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,hospitalizedIncrease,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative
2020-10-12,SD,28925.0,190319.0,288.0,22575.0,361,772,2,219244.0,1133,278.0,1886.0,20,,,,
2020-10-12,TN,217682.0,2994038.0,2774.0,194836.0,2965,36394,7,3211720.0,39359,945.0,9248.0,33,269.0,,131.0,
2020-10-12,TX,795126.0,6156268.0,16558.0,705189.0,2648,61195,1,6951394.0,63843,3870.0,,0,1196.0,,,
2020-10-12,UT,86832.0,814165.0,522.0,63961.0,988,3243,5,1185818.0,6434,259.0,4331.0,25,94.0,970.0,,385.0
2020-10-12,VA,159570.0,2121521.0,3361.0,18539.0,854,14332,3,2271842.0,15022,965.0,19504.0,88,205.0,,92.0,
2020-10-12,VI,1325.0,20620.0,20.0,1289.0,0,0,0,21945.0,0,,,0,,,,
2020-10-12,VT,1876.0,171839.0,58.0,1664.0,8,881,0,332568.0,6903,0.0,,0,,,,
2020-10-12,WA,93035.0,1968403.0,2190.0,,0,0,0,2061438.0,0,262.0,7786.0,0,,,27.0,
2020-10-12,WI,160331.0,1545692.0,1484.0,121204.0,2016,7815,9,2689612.0,24939,950.0,8454.0,56,240.0,1277.0,,
2020-10-12,WV,18281.0,621153.0,385.0,13318.0,153,5339,3,639434.0,5492,168.0,,0,62.0,,29.0,
2020-10-12,WY,7802.0,103176.0,54.0,6058.0,191,0,0,110978.0,191,51.0,338.0,15,,,,
2020-10-11,AK,10686.0,492311.0,60.0,5789.0,258,3486,0,502997.0,3744,57.0,,0,,,7.0,
2020-10-11,AL,165342.0,1064417.0,2664.0,71240.0,816,4998,0,1210007.0,5687,812.0,18179.0,0,,1890.0,,1067.0
2020-10-11,AR,92833.0,1058352.0,1569.0,83454.0,613,8384,17,1146654.0,8938,566.0,5910.0,10,237.0,,97.0,731.0
2020-10-11,AS,0.0,1616.0,0.0,,0,0,0,1616.0,0,,,0,,,,
2020-10-11,AZ,225575.0,1345494.0,5759.0,37110.0,597,9565,0,1566165.0,10150,630.0,20253.0,24,144.0,,79.0,
2020-10-11,CA,846579.0,15200425.0,16564.0,,3803,164756,64,16047004.0,168559,3103.0,,0,735.0,,,
2020-10-11,CO,77642.0,934531.0,1998.0,6814.0,1023,10063,0,1541162.0,22708,365.0,7879.0,24,,,,
2020-10-11,CT,60038.0,1736501.0,4530.0,9522.0,0,0,0,1796539.0,0,134.0,11845.0,0,,,,
2020-10-11,DC,15984.0,420183.0,637.0,12531.0,66,7002,1,436167.0,7068,86.0,,0,26.0,,13.0,
2020-10-11,DE,22130.0,288440.0,654.0,11430.0,132,2793,1,475176.0,8353,108.0,,0,24.0,,,
2020-10-11,FL,725415.0,4816040.0,15552.0,,5414,26799,180,8680909.0,105804,2123.0,46450.0,249,,,,
2020-10-11,GA,331409.0,2819630.0,7416.0,,1140,17340,23,3151029.0,18480,1619.0,29635.0,24,,5511.0,,
2020-10-11,GU,3078.0,51893.0,60.0,2072.0,22,133,1,54971.0,155,60.0,,0,12.0,,,
2020-10-11,HI,13569.0,295153.0,168.0,10713.0,71,0,2,454713.0,6903,103.0,929.0,18,34.0,,18.0,
2020-10-11,IA,95346.0,724114.0,1460.0,76260.0,1075,4307,5,819460.0,5382,438.0,,0,100.0,,40.0,
2020-10-11,ID,47701.0,291069.0,507.0,24089.0,613,2367,1,333839.0,2877,192.0,2031.0,18,45.0,478.0,,
2020-10-11,IL,322188.0,5988532.0,9230.0,,2727,61320,9,6310720.0,64047,1776.0,,0,388.0,,159.0,
2020-10-11,IN,134981.0,1351201.0,3789.0,101184.0,1570,9973,7,2387385.0,9066,1232.0,13860.0,104,349.0,2765.0,119.0,
2020-10-11,KS,65807.0,494382.0,763.0,2275.0,0,0,0,560189.0,0,469.0,3185.0,0,119.0,877.0,34.0,271.0
2020-10-11,KY,80292.0,1467733.0,1252.0,13539.0,847,0,3,1536175.0,0,652.0,6094.0,0,170.0,1586.0,,
2020-10-11,LA,174587.0,2314281.0,5655.0,157873.0,1181,37600,20,2488868.0,38781,563.0,,0,,,71.0,
2020-10-11,MA,138903.0,2275181.0,9604.0,116364.0,563,15227,17,4748004.0,77246,511.0,12871.0,10,85.0,,29.0,
2020-10-11,MD,131357.0,1600487.0,3999.0,7738.0,562,11480,4,2892265.0,29182,393.0,16058.0,52,90.0,,,
2020-10-11,ME,5723.0,485386.0,143.0,4970.0,27,0,0,491109.0,27,7.0,463.0,1,5.0,,0.0,
2020-10-11,MI,149464.0,3860845.0,7219.0,104271.0,0,0,0,4010309.0,0,862.0,,0,220.0,,85.0,
2020-10-11,MN,112268.0,1466456.0,2194.0,100171.0,1440,16181,10,2318810.0,30148,471.0,8354.0,52,133.0,2291.0,,
2020-10-11,MO,144230.0,1303437.0,2422.0,,0,0,0,2075699.0,0,1313.0,,0,,,,
2020-10-11,MP,77.0,15121.0,2.0,29.0,0,0,0,15198.0,0,,4.0,0,,,,
2020-10-11,MS,104932.0,704655.0,3101.0,90577.0,294,0,5,809587.0,294,600.0,6053.0,0,136.0,,59.0,
2020-10-11,MT,18702.0,371556.0,210.0,11361.0,585,1024,1,390258.0,1609,286.0,892.0,7,,,,
2020-10-11,NC,231471.0,3156779.0,3770.0,192644.0,1719,35716,5,3388250.0,37435,1046.0,,0,288.0,,,
2020-10-11,ND,27265.0,231771.0,234.0,22500.0,637,1213,0,685711.0,7514,231.0,1076.0,14,46.0,249.0,,
2020-10-11,NE,51887.0,457034.0,519.0,36091.0,743,3746,0,723250.0,7558,305.0,2526.0,27,,,,
2020-10-11,NH,9092.0,283359.0,455.0,7945.0,0,0,0,493109.0,0,21.0,750.0,0,,238.0,,
2020-10-11,NJ,213628.0,3701144.0,16174.0,35404.0,751,0,3,3914772.0,751,619.0,23894.0,26,153.0,,46.0,
2020-10-11,NM,32722.0,956930.0,907.0,18621.0,481,9118,5,989652.0,9599,130.0,3704.0,26,,,,
2020-10-11,NV,85779.0,652525.0,1661.0,2270.0,380,2981,2,1105227.0,4912,519.0,,0,133.0,,64.0,
2020-10-11,NY,474286.0,11565287.0,25574.0,77631.0,1143,117111,5,12039573.0,118254,820.0,89995.0,0,186.0,,84.0,
2020-10-11,OH,168749.0,3454572.0,4999.0,143123.0,1291,38173,2,3623321.0,39464,887.0,16399.0,44,220.0,3428.0,105.0,
2020-10-11,OK,99387.0,1240518.0,1098.0,84520.0,766,0,3,1339905.0,766,758.0,7238.0,20,276.0,,,
2020-10-11,OR,37262.0,703971.0,599.0,5870.0,327,4308,0,741233.0,4635,212.0,2741.0,0,49.0,,18.0,
2020-10-11,PA,172216.0,2033645.0,8350.0,138550.0,1166,14205,6,2205861.0,15371,706.0,,0,,,90.0,
2020-10-11,PR,26776.0,305972.0,730.0,24533.0,218,0,2,332748.0,218,324.0,,0,51.0,,34.0,
2020-10-11,RI,26750.0,351100.0,1134.0,2455.0,170,3829,2,896450.0,13700,125.0,2950.0,16,13.0,,5.0,
2020-10-11,SC,157406.0,1327252.0,3552.0,78115.0,785,13562,1,1484658.0,14347,685.0,9578.0,17,176.0,,87.0,
2020-10-11,SD,28564.0,189547.0,286.0,22413.0,617,1009,0,218111.0,1626,266.0,1866.0,37,,,,
2020-10-11,TN,214717.0,2957644.0,2767.0,193849.0,2068,29061,9,3172361.0,31129,1124.0,9215.0,35,307.0,,148.0,
2020-10-11,TX,792478.0,6095073.0,16557.0,703662.0,2418,54502,31,6887551.0,56920,3622.0,,0,1142.0,,,
2020-10-11,UT,85844.0,810922.0,517.0,63307.0,1200,4847,7,1179384.0,10814,274.0,4306.0,31,99.0,969.0,,385.0
2020-10-11,VA,158716.0,2107189.0,3358.0,18492.0,811,17918,4,2256820.0,18616,924.0,19416.0,26,201.0,,98.0,
2020-10-11,VI,1325.0,20620.0,20.0,1289.0,1,186,0,21945.0,187,,,0,,,,
2020-10-11,VT,1868.0,170958.0,58.0,1659.0,11,1636,0,325665.0,6371,0.0,,0,,,,
2020-10-11,WA,93035.0,1968403.0,2190.0,,475,23017,0,2061438.0,23492,262.0,7786.0,24,,,27.0,
2020-10-11,WI,158315.0,1537877.0,1475.0,119747.0,2713,7571,7,2664673.0,28261,872.0,8398.0,79,229.0,1271.0,,
2020-10-11,WV,18128.0,615814.0,382.0,13167.0,215,5721,1,633942.0,5936,173.0,,0,58.0,,30.0,
2020-10-11,WY,7611.0,103176.0,54.0,5877.0,156,0,0,110787.0,156,54.0,323.0,0,,,,
2020-10-10,AK,10428.0,488825.0,60.0,5761.0,252,5931,0,499253.0,6183,66.0,,0,,,10.0,
2020-10-10,AL,164526.0,1059419.0,2664.0,71240.0,1061,6867,11,1204320.0,7868,792.0,18179.0,190,,1889.0,,1065.0
2020-10-10,AR,92220.0,1049968.0,1552.0,82924.0,2075,24422,49,1137716.0,26190,554.0,5900.0,95,234.0,,97.0,730.0
2020-10-10,AS,0.0,1616.0,0.0,,0,0,0,1616.0,0,,,0,,,,
2020-10-10,AZ,224978.0,1335929.0,5759.0,36920.0,894,11731,13,1556015.0,12570,685.0,20229.0,30,145.0,,71.0,
2020-10-10,CA,842776.0,15035669.0,16500.0,,4170,137778,72,15878445.0,141948,3084.0,,0,732.0,,,
2020-10-10,CO,76619.0,924468.0,1998.0,6792.0,834,10031,1,1518454.0,22256,380.0,7855.0,21,,,,
2020-10-10,CT,60038.0,1736501.0,4530.0,9522.0,0,0,0,1796539.0,0,134.0,11845.0,0,,,,
2020-10-10,DC,15918.0,413181.0,636.0,12492.0,75,6799,2,429099.0,6874,99.0,,0,27.0,,14.0,
2020-10-10,DE,21998.0,285647.0,653.0,11338.0,171,3107,2,466823.0,6319,103.0,,0,21.0,,,
2020-10-10,FL,720001.0,4789241.0,15372.0,,0,0,0,8575105.0,22523,2077.0,46201.0,0,,,,
2020-10-10,GA,330269.0,2802290.0,7393.0,,1237,18693,45,3132549.0,19930,1646.0,29611.0,101,,5508.0,,
2020-10-10,GU,3056.0,51760.0,59.0,2072.0,67,254,1,54816.0,321,62.0,,0,13.0,,,
2020-10-10,HI,13498.0,295153.0,166.0,10651.0,165,0,2,447810.0,3818,106.0,911.0,11,29.0,,18.0,
2020-10-10,IA,94271.0,719807.0,1455.0,75948.0,1084,4193,18,814078.0,5277,450.0,,0,101.0,,40.0,
2020-10-10,ID,47088.0,288702.0,506.0,23881.0,662,3653,3,330962.0,4173,192.0,2013.0,16,45.0,475.0,,
2020-10-10,IL,319461.0,5927212.0,9221.0,,2905,63351,30,6246673.0,66256,1807.0,,0,406.0,,166.0,
2020-10-10,IN,133411.0,1341228.0,3782.0,101184.0,1918,9285,21,2378319.0,24590,1180.0,13756.0,108,339.0,2751.0,115.0,
2020-10-10,KS,65807.0,494382.0,763.0,2275.0,0,0,0,560189.0,0,469.0,3185.0,0,119.0,877.0,34.0,271.0
2020-10-10,KY,79445.0,1467733.0,1249.0,13539.0,989,10104,7,1536175.0,10911,652.0,6094.0,61,170.0,1586.0,,
2020-10-10,LA,173406.0,2276681.0,5635.0,157873.0,0,0,0,2450087.0,0,582.0,,0,,,78.0,
2020-10-10,MA,138340.0,2259954.0,9587.0,116364.0,639,14573,10,4670758.0,69324,531.0,12861.0,15,86.0,,28.0,
2020-10-10,MD,130795.0,1589007.0,3995.0,7721.0,636,11799,5,2863083.0,33660,383.0,16006.0,50,91.0,,,
2020-10-10,ME,5696.0,485386.0,143.0,4951.0,30,0,0,491082.0,30,7.0,462.0,2,5.0,,0.0,
2020-10-10,MI,149464.0,3860845.0,7219.0,104271.0,1648,43645,19,4010309.0,45293,862.0,,0,220.0,,85.0,
2020-10-10,MN,110828.0,1450275.0,2184.0,99054.0,1516,16045,10,2288662.0,32497,471.0,8302.0,51,133.0,2277.0,,
2020-10-10,MO,144230.0,1303437.0,2422.0,,5066,42982,27,2075699.0,74720,1313.0,,0,,,,
2020-10-10,MP,77.0,15121.0,2.0,29.0,2,0,0,15198.0,2,,4.0,0,,,,
2020-10-10,MS,104638.0,704655.0,3096.0,90577.0,957,0,16,809293.0,957,600.0,6053.0,0,136.0,,59.0,
2020-10-10,MT,18117.0,370532.0,209.0,11361.0,718,1185,3,388649.0,1903,280.0,885.0,17,,,,
2020-10-10,NC,229752.0,3121063.0,3765.0,192644.0,2321,37209,18,3350815.0,39530,1034.0,,0,281.0,,,
2020-10-10,ND,26628.0,230558.0,234.0,22123.0,588,1402,0,678197.0,8158,219.0,1062.0,25,42.0,248.0,,
2020-10-10,NE,51144.0,453288.0,519.0,36091.0,1085,8880,5,715692.0,19440,299.0,2499.0,18,,,,
2020-10-10,NH,9092.0,283359.0,455.0,7945.0,214,4609,6,493109.0,10991,21.0,750.0,3,,238.0,,
2020-10-10,NJ,212877.0,3701144.0,16171.0,35326.0,864,34169,7,3914021.0,35033,641.0,23868.0,47,156.0,,48.0,
2020-10-10,NM,32241.0,947812.0,902.0,18335.0,485,5623,3,980053.0,6108,133.0,3678.0,26,,,,
2020-10-10,NV,85399.0,649544.0,1659.0,2270.0,806,3903,2,1100315.0,8279,519.0,,0,133.0,,64.0,
2020-10-10,NY,473143.0,11448176.0,25569.0,77514.0,1447,133132,8,11921319.0,134579,826.0,89995.0,0,179.0,,81.0,
2020-10-10,OH,167458.0,3416399.0,4997.0,142479.0,1356,44539,3,3583857.0,45895,862.0,16355.0,54,223.0,3425.0,111.0,
2020-10-10,OK,98621.0,1240518.0,1095.0,83633.0,1533,15635,4,1339139.0,17168,758.0,7218.0,94,276.0,,,
2020-10-10,OR,36935.0,699663.0,599.0,5870.0,409,5518,2,736598.0,5927,212.0,2741.0,0,49.0,,18.0,
2020-10-10,PA,171050.0,2019440.0,8344.0,138550.0,1742,19675,36,2190490.0,21417,732.0,,0,,,94.0,
2020-10-10,PR,26558.0,305972.0,728.0,24129.0,232,0,8,332530.0,232,347.0,,0,55.0,,31.0,
2020-10-10,RI,26580.0,347271.0,1132.0,2446.0,286,5504,2,882750.0,18112,119.0,2934.0,32,12.0,,5.0,
2020-10-10,SC,156621.0,1313690.0,3551.0,77700.0,945,16798,21,1470311.0,17743,728.0,9561.0,42,179.0,,93.0,
2020-10-10,SD,27947.0,188538.0,286.0,22128.0,732,1600,9,216485.0,2332,267.0,1829.0,47,,,,
2020-10-10,TN,212649.0,2928583.0,2758.0,192958.0,1646,22814,26,3141232.0,24460,1156.0,9180.0,47,320.0,,153.0,
2020-10-10,TX,790060.0,6040571.0,16526.0,701583.0,4230,80371,94,6830631.0,84601,3628.0,,0,1137.0,,,
2020-10-10,UT,84644.0,806075.0,510.0,62401.0,1354,9196,5,1168570.0,12969,246.0,4275.0,55,89.0,968.0,,385.0
2020-10-10,VA,157905.0,2089271.0,3354.0,18447.0,1256,17689,10,2238204.0,18694,943.0,19390.0,91,208.0,,97.0,
2020-10-10,VI,1324.0,20434.0,20.0,1286.0,0,0,0,21758.0,0,,,0,,,,
2020-10-10,VT,1857.0,169322.0,58.0,1651.0,11,729,0,319294.0,4436,0.0,,0,,,,
2020-10-10,WA,92560.0,1945386.0,2190.0,,642,20833,7,2037946.0,21475,264.0,7762.0,29,,,30.0,
2020-10-10,WI,155602.0,1530306.0,1468.0,117865.0,2971,11644,17,2636412.0,32759,870.0,8319.0,120,232.0,1270.0,,
2020-10-10,WV,17913.0,610093.0,381.0,13086.0,206,10177,5,628006.0,10383,173.0,,0,60.0,,27.0,
2020-10-10,WY,7455.0,103176.0,54.0,5807.0,120,0,0,110631.0,120,54.0,323.0,6,,,,
2020-10-09,AK,10176.0,482894.0,60.0,5734.0,180,1719,0,493070.0,1899,51.0,,0,,,6.0,
2020-10-09,AL,163465.0,1052552.0,2653.0,71240.0,1490,10506,16,1196452.0,11742,816.0,17989.0,0,,1884.0,,1063.0
2020-10-09,AR,90145.0,1025546.0,1503.0,81563.0,0,0,0,1111526.0,0,546.0,5805.0,0,237.0,,102.0,723.0
2020-10-09,AS,0.0,1616.0,0.0,,0,0,0,1616.0,0,,,0,,,,
2020-10-09,AZ,224084.0,1324198.0,5746.0,36723.0,683,11699,3,1543445.0,12350,706.0,20199.0,28,155.0,,70.0,
2020-10-09,CA,838606.0,14897891.0,16428.0,,3806,109068,67,15736497.0,112874,3186.0,,0,742.0,,,
2020-10-09,CO,75785.0,914437.0,1997.0,6756.0,863,9322,7,1496198.0,18897,356.0,7834.0,63,,,,
2020-10-09,CT,60038.0,1736501.0,4530.0,9522.0,290,16991,3,1796539.0,17281,134.0,11845.0,0,,,,
2020-10-09,DC,15843.0,406382.0,634.0,12456.0,78,5331,0,422225.0,5409,99.0,,0,27.0,,13.0,
2020-10-09,DE,21827.0,282540.0,651.0,11236.0,145,2720,0,460504.0,3449,104.0,,0,21.0,,,
2020-10-09,FL,720001.0,4789241.0,15372.0,,2853,25496,118,8552582.0,69642,2143.0,46201.0,196,,,,
2020-10-09,GA,329032.0,2783597.0,7348.0,,1625,27883,54,3112619.0,29498,1717.0,29510.0,124,,5482.0,,
2020-10-09,GU,2989.0,51506.0,58.0,2072.0,55,369,0,54495.0,424,55.0,,0,14.0,,,
2020-10-09,HI,13333.0,295153.0,164.0,10604.0,101,0,1,443992.0,3903,111.0,900.0,6,32.0,,18.0,
2020-10-09,IA,93187.0,715614.0,1437.0,75113.0,1042,4722,16,808801.0,5764,461.0,,0,104.0,,38.0,
2020-10-09,ID,46426.0,285049.0,503.0,23678.0,673,1941,3,326789.0,2461,191.0,1997.0,25,41.0,474.0,,
2020-10-09,IL,316556.0,5863861.0,9191.0,,3117,68781,32,6180417.0,71898,1812.0,,0,395.0,,153.0,
2020-10-09,IN,131493.0,1331943.0,3761.0,101184.0,1816,10229,19,2353729.0,30473,1187.0,13648.0,111,357.0,2720.0,116.0,
2020-10-09,KS,65807.0,494382.0,763.0,2275.0,1855,8936,40,560189.0,10791,469.0,3185.0,64,119.0,877.0,34.0,271.0
2020-10-09,KY,78456.0,1457629.0,1242.0,13417.0,1001,23846,8,1525264.0,24651,679.0,6033.0,219,172.0,1571.0,,
2020-10-09,LA,173406.0,2276681.0,5635.0,157873.0,257,9615,26,2450087.0,9872,582.0,,0,,,78.0,
2020-10-09,MA,137701.0,2245381.0,9577.0,116364.0,765,18833,12,4601434.0,59918,500.0,12846.0,16,88.0,,28.0,
2020-10-09,MD,130159.0,1577208.0,3990.0,7704.0,734,10334,11,2829423.0,27120,391.0,15956.0,58,96.0,,,
2020-10-09,ME,5666.0,485386.0,143.0,4933.0,27,8410,1,491052.0,8437,7.0,460.0,1,5.0,,0.0,
2020-10-09,MI,147816.0,3817200.0,7200.0,99521.0,1323,41853,7,3965016.0,43176,862.0,,0,220.0,,85.0,
2020-10-09,MN,109312.0,1434230.0,2174.0,97715.0,1390,15593,14,2256165.0,31971,471.0,8251.0,64,133.0,2267.0,,
2020-10-09,MO,139164.0,1260455.0,2395.0,,2008,10472,136,2000979.0,21589,1303.0,,0,,,,
2020-10-09,MP,75.0,15121.0,2.0,29.0,0,0,0,15196.0,0,,4.0,0,,,,
2020-10-09,MS,103681.0,704655.0,3080.0,90577.0,862,0,6,808336.0,862,627.0,6053.0,0,130.0,,64.0,
2020-10-09,MT,17399.0,369347.0,206.0,10863.0,722,4359,9,386746.0,5081,266.0,868.0,17,,,,
2020-10-09,NC,227431.0,3083854.0,3747.0,192644.0,2034,40296,25,3311285.0,42330,1065.0,,0,299.0,,,
2020-10-09,ND,26040.0,229156.0,234.0,21755.0,656,1133,0,670039.0,8833,202.0,1037.0,21,39.0,245.0,,
2020-10-09,NE,50059.0,444408.0,514.0,35456.0,663,3674,7,696252.0,8563,293.0,2481.0,13,,,,
2020-10-09,NH,8878.0,278750.0,449.0,7898.0,0,0,0,482118.0,0,14.0,747.0,0,,238.0,,
2020-10-09,NJ,212013.0,3666975.0,16164.0,35247.0,865,35456,4,3878988.0,36321,666.0,23821.0,58,150.0,,53.0,
2020-10-09,NM,31756.0,942189.0,899.0,18045.0,384,8242,3,973945.0,8626,119.0,3652.0,27,,,,
2020-10-09,NV,84593.0,645641.0,1657.0,2270.0,766,5270,8,1092036.0,9314,502.0,,0,127.0,,63.0,
2020-10-09,NY,471696.0,11315044.0,25561.0,77432.0,1592,137708,6,11786740.0,139300,779.0,89995.0,0,168.0,,78.0,
2020-10-09,OH,166102.0,3371860.0,4994.0,141642.0,1840,46392,11,3537962.0,48232,849.0,16301.0,101,240.0,3413.0,118.0,
2020-10-09,OK,97088.0,1224883.0,1091.0,82482.0,1524,15577,6,1321971.0,17101,749.0,7124.0,102,265.0,,,
2020-10-09,OR,36526.0,694145.0,597.0,5870.0,410,5883,3,730671.0,6293,212.0,2741.0,14,49.0,,18.0,
2020-10-09,PA,169308.0,1999765.0,8308.0,137139.0,1380,14662,9,2169073.0,16042,734.0,,0,,,92.0,
2020-10-09,PR,26326.0,305972.0,720.0,23603.0,316,0,5,332298.0,316,354.0,,0,55.0,,29.0,
2020-10-09,RI,26294.0,341767.0,1130.0,2422.0,249,3498,3,864638.0,5209,112.0,2902.0,13,10.0,,6.0,
2020-10-09,SC,155676.0,1296892.0,3530.0,77102.0,921,21008,16,1452568.0,21929,748.0,9519.0,44,193.0,,99.0,
2020-10-09,SD,27215.0,186938.0,277.0,21750.0,804,2088,5,214153.0,2862,267.0,1782.0,65,,,,
2020-10-09,TN,211003.0,2905769.0,2732.0,191651.0,1556,25363,27,3116772.0,26919,1186.0,9133.0,39,315.0,,153.0,
2020-10-09,TX,785830.0,5960200.0,16432.0,698481.0,4036,38888,98,6746030.0,42924,3593.0,,0,1138.0,,,
2020-10-09,UT,83290.0,796879.0,505.0,61326.0,1343,7046,4,1155601.0,13277,261.0,4220.0,53,86.0,957.0,,380.0
2020-10-09,VA,156649.0,2071582.0,3344.0,18336.0,1114,28747,16,2219510.0,29718,963.0,19299.0,88,205.0,,87.0,
2020-10-09,VI,1324.0,20434.0,20.0,1286.0,2,68,0,21758.0,70,,,0,,,,
2020-10-09,VT,1846.0,168593.0,58.0,1646.0,8,1029,0,314858.0,1873,0.0,,0,,,,
2020-10-09,WA,91918.0,1924553.0,2183.0,,710,28284,6,2016471.0,28994,245.0,7733.0,30,,,29.0,
2020-10-09,WI,152631.0,1518662.0,1451.0,115826.0,3164,11834,16,2603653.0,34811,876.0,8199.0,138,229.0,1261.0,,
2020-10-09,WV,17707.0,599916.0,376.0,12896.0,382,7581,6,617623.0,7963,164.0,,0,57.0,,25.0,
2020-10-09,WY,7335.0,103176.0,54.0,5732.0,243,1326,0,110511.0,1569,54.0,317.0,4,,,,
2020-10-08,AK,9996.0,481175.0,60.0,5672.0,135,962,1,491171.0,1097,46.0,,0,,,6.0,
2020-10-08,AL,161975.0,1042046.0,2637.0,71240.0,557,3520,36,1184710.0,3892,754.0,17989.0,74,,1876.0,,1061.0
2020-10-08,AR,90145.0,1025546.0,1503.0,81563.0,1265,12903,21,1111526.0,13970,546.0,5805.0,65,237.0,,102.0,723.0
2020-10-08,AS,0.0,1616.0,0.0,,0,0,0,1616.0,0,,,0,,,,
2020-10-08,AZ,223401.0,1312499.0,5743.0,36534.0,863,11551,10,1531095.0,12401,728.0,20171.0,121,156.0,,63.0,
2020-10-08,CA,834800.0,14788823.0,16361.0,,3575,63342,133,15623623.0,66917,3186.0,,0,754.0,,,
2020-10-08,CO,74922.0,905115.0,1990.0,6727.0,731,8715,7,1477301.0,17969,369.0,7771.0,50,,,,
2020-10-08,CT,59748.0,1719510.0,4527.0,9522.0,384,26829,5,1779258.0,27213,128.0,11845.0,146,,,,
2020-10-08,DC,15765.0,401051.0,634.0,12431.0,68,4092,2,416816.0,4160,100.0,,0,25.0,,15.0,
2020-10-08,DE,21682.0,279820.0,651.0,11146.0,132,2197,2,457055.0,1920,101.0,,0,21.0,,,
2020-10-08,FL,717148.0,4763745.0,15254.0,,3246,26741,170,8482940.0,71411,2141.0,46005.0,228,,,,
2020-10-08,GA,327407.0,2755714.0,7294.0,,1265,23669,35,3083121.0,24934,1742.0,29386.0,78,,5453.0,,
2020-10-08,GU,2934.0,51137.0,58.0,2067.0,66,517,1,54071.0,583,50.0,,0,15.0,,,
2020-10-08,HI,13232.0,295153.0,163.0,10573.0,108,0,3,440089.0,3591,109.0,894.0,5,35.0,,18.0,
2020-10-08,IA,92145.0,710892.0,1421.0,74250.0,1261,5719,6,803037.0,6980,449.0,,0,112.0,,63.0,
2020-10-08,ID,45753.0,283108.0,500.0,23475.0,671,1999,8,324328.0,2534,191.0,1972.0,40,41.0,470.0,,
2020-10-08,IL,313439.0,5795080.0,9159.0,,3059,69432,32,6108519.0,72491,1755.0,,0,392.0,,163.0,
2020-10-08,IN,129677.0,1321714.0,3742.0,100528.0,1450,9024,15,2323256.0,29878,1110.0,13537.0,107,342.0,2691.0,107.0,
2020-10-08,KS,63952.0,485446.0,723.0,2231.0,0,0,0,549398.0,0,393.0,3121.0,0,103.0,849.0,34.0,267.0
2020-10-08,KY,77455.0,1433783.0,1234.0,13113.0,868,18600,11,1500613.0,19282,701.0,5814.0,135,174.0,1562.0,,
2020-10-08,LA,173149.0,2267066.0,5609.0,157873.0,524,11776,5,2440215.0,12300,564.0,,0,,,79.0,
2020-10-08,MA,136936.0,2226548.0,9565.0,116364.0,444,13626,8,4541516.0,63385,484.0,12830.0,23,85.0,,23.0,
2020-10-08,MD,129425.0,1566874.0,3979.0,7676.0,761,11634,6,2802303.0,29023,403.0,15898.0,55,98.0,,,
2020-10-08,ME,5639.0,476976.0,142.0,4900.0,35,6831,0,482615.0,6866,7.0,459.0,0,1.0,,0.0,
2020-10-08,MI,146493.0,3775347.0,7193.0,99521.0,1401,40804,24,3921840.0,42205,862.0,,0,220.0,,85.0,
2020-10-08,MN,107922.0,1418637.0,2160.0,97254.0,1271,14147,6,2224194.0,28312,457.0,8187.0,98,139.0,2245.0,,
2020-10-08,MO,137156.0,1249983.0,2259.0,,1505,10619,23,1979390.0,20929,1344.0,,0,,,,
2020-10-08,MP,75.0,15121.0,2.0,29.0,0,0,0,15196.0,0,,4.0,0,,,,
2020-10-08,MS,102819.0,704655.0,3074.0,90577.0,578,0,23,807474.0,578,606.0,6053.0,0,139.0,,66.0,
2020-10-08,MT,16677.0,364988.0,197.0,10656.0,614,4875,4,381665.0,5489,263.0,851.0,31,,,,
2020-10-08,NC,225397.0,3043558.0,3722.0,192644.0,2428,31254,29,3268955.0,33682,1051.0,,0,296.0,,,
2020-10-08,ND,25384.0,228023.0,234.0,21242.0,527,1207,8,661206.0,6558,214.0,1016.0,21,40.0,238.0,,
2020-10-08,NE,49396.0,440734.0,507.0,35295.0,639,3497,0,687689.0,12674,288.0,2468.0,32,,,,
2020-10-08,NH,8878.0,278750.0,449.0,7898.0,78,2422,1,482118.0,5604,14.0,747.0,2,,238.0,,
2020-10-08,NJ,211148.0,3631519.0,16160.0,35195.0,1298,59559,8,3842667.0,60857,652.0,23763.0,124,148.0,,52.0,
2020-10-08,NM,31372.0,933947.0,896.0,17766.0,425,3960,2,965319.0,4385,109.0,3625.0,16,,,,
2020-10-08,NV,83827.0,640371.0,1649.0,2261.0,480,3209,13,1082722.0,8002,498.0,,0,130.0,,64.0,
2020-10-08,NY,470104.0,11177336.0,25555.0,77351.0,1836,143975,10,11647440.0,145811,754.0,89995.0,0,172.0,,67.0,
2020-10-08,OH,164262.0,3325468.0,4983.0,140808.0,1539,29322,13,3489730.0,30861,863.0,16200.0,109,229.0,3395.0,108.0,
2020-10-08,OK,95564.0,1209306.0,1085.0,81289.0,1212,13035,10,1304870.0,14247,697.0,7022.0,93,252.0,,,
2020-10-08,OR,36116.0,688262.0,594.0,5870.0,482,5328,11,724378.0,5810,197.0,2727.0,22,39.0,,14.0,
